protocol,fold,method,key,value
lolo,17,joint_fp,selected_k,5
lolo,17,joint_fp,selected_weighting,inv_sq
lolo,17,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8595511871052457, 'eta=0.0,k=3,w=inv_sq': 1.7848509230031784, 'eta=0.0,k=5,w=inv': 1.9763886254000527, 'eta=0.0,k=5,w=inv_sq': 1.742922157953273, 'eta=0.5,k=3,w=inv': 1.8595615323917536, 'eta=0.5,k=3,w=inv_sq': 1.7847191897600987, 'eta=0.5,k=5,w=inv': 1.9765319976277405, 'eta=0.5,k=5,w=inv_sq': 1.7428609276771763, 'eta=1.0,k=3,w=inv': 1.8595718414729576, 'eta=1.0,k=3,w=inv_sq': 1.7845876910468077, 'eta=1.0,k=5,w=inv': 1.9766749330723759, 'eta=1.0,k=5,w=inv_sq': 1.7427994557410729, 'eta=2.0,k=3,w=inv': 1.8595923517556883, 'eta=2.0,k=3,w=inv_sq': 1.784325394063041, 'eta=2.0,k=5,w=inv': 1.9769595012288368, 'eta=2.0,k=5,w=inv_sq': 1.7426757936512915, 'eta=4.0,k=3,w=inv': 1.8596329458897503, 'eta=4.0,k=3,w=inv_sq': 1.7838035800513548, 'eta=4.0,k=5,w=inv': 1.9829785947141105, 'eta=4.0,k=5,w=inv_sq': 1.7465209536661674}"
lolo,18,joint_fp,selected_eta,2.0
lolo,18,joint_fp,selected_k,5
lolo,18,joint_fp,selected_weighting,inv_sq
lolo,18,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.9442756958989575, 'eta=0.0,k=3,w=inv_sq': 1.8438721308943355, 'eta=0.0,k=5,w=inv': 2.076619011056039, 'eta=0.0,k=5,w=inv_sq': 1.7966442258772373, 'eta=0.5,k=3,w=inv': 1.9443115346213546, 'eta=0.5,k=3,w=inv_sq': 1.8437727172454843, 'eta=0.5,k=5,w=inv': 2.076812731860808, 'eta=0.5,k=5,w=inv_sq': 1.7966353709966048, 'eta=1.0,k=3,w=inv': 1.9443472959267174, 'eta=1.0,k=3,w=inv_sq': 1.8436735222617353, 'eta=1.0,k=5,w=inv': 2.0770059287810234, 'eta=1.0,k=5,w=inv_sq': 1.79662623914618, 'eta=2.0,k=3,w=inv': 1.944418587501965, 'eta=2.0,k=3,w=inv_sq': 1.8434757850873351, 'eta=2.0,k=5,w=inv': 2.0773907596312036, 'eta=2.0,k=5,w=inv_sq': 1.796607151263996, 'eta=4.0,k=3,w=inv': 1.944560254923032, 'eta=4.0,k=3,w=inv_sq': 1.8430828997090511, 'eta=4.0,k=5,w=inv': 2.083609344736511, 'eta=4.0,k=5,w=inv_sq': 1.8006610356124884}"
lolo,19,joint_fp,selected_eta,0.0
lolo,19,joint_fp,selected_k,5
lolo,19,joint_fp,selected_weighting,inv_sq
lolo,19,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7898189276123573, 'eta=0.0,k=3,w=inv_sq': 1.7150964823552006, 'eta=0.0,k=5,w=inv': 1.9832765058297779, 'eta=0.0,k=5,w=inv_sq': 1.6645694652780483, 'eta=0.5,k=3,w=inv': 1.7898843213941762, 'eta=0.5,k=3,w=inv_sq': 1.714975138254468, 'eta=0.5,k=5,w=inv': 1.9834599967577446, 'eta=0.5,k=5,w=inv_sq': 1.6646296045878721, 'eta=1.0,k=3,w=inv': 1.789949564143995, 'eta=1.0,k=3,w=inv_sq': 1.714854064631924, 'eta=1.0,k=5,w=inv': 1.9836429935765962, 'eta=1.0,k=5,w=inv_sq': 1.6646893513781738, 'eta=2.0,k=3,w=inv': 1.7900795989031986, 'eta=2.0,k=3,w=inv_sq': 1.714612725115767, 'eta=2.0,k=5,w=inv': 1.98400751306568, 'eta=2.0,k=5,w=inv_sq': 1.6648076748492981, 'eta=4.0,k=3,w=inv': 1.7903378817667452, 'eta=4.0,k=3,w=inv_sq': 1.714133251275624, 'eta=4.0,k=5,w=inv': 1.9901858274596504, 'eta=4.0,k=5,w=inv_sq': 1.6691350032604195}"
lolo,20,joint_fp,selected_eta,2.0
lolo,20,joint_fp,selected_k,5
lolo,20,joint_fp,selected_weighting,inv_sq
lolo,20,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8174193395483718, 'eta=0.0,k=3,w=inv_sq': 1.7673180702814077, 'eta=0.0,k=5,w=inv': 2.016447412696778, 'eta=0.0,k=5,w=inv_sq': 1.7208688827894683, 'eta=0.5,k=3,w=inv': 1.8175006227802344, 'eta=0.5,k=3,w=inv_sq': 1.7671672771028093, 'eta=0.5,k=5,w=inv': 2.016625579155303, 'eta=0.5,k=5,w=inv_sq': 1.7207680817574935, 'eta=1.0,k=3,w=inv': 1.817581704424009, 'eta=1.0,k=3,w=inv_sq': 1.7670168386313885, 'eta=1.0,k=5,w=inv': 2.016803267101878, 'eta=1.0,k=5,w=inv_sq': 1.720667324210784, 'eta=2.0,k=3,w=inv': 1.8177432662415227, 'eta=2.0,k=3,w=inv_sq': 1.766717021087581, 'eta=2.0,k=5,w=inv': 2.0171572153559874, 'eta=2.0,k=5,w=inv_sq': 1.720465940618321, 'eta=4.0,k=3,w=inv': 1.8180640067947578, 'eta=4.0,k=3,w=inv_sq': 1.766121590778518, 'eta=4.0,k=5,w=inv': 2.023314571369774, 'eta=4.0,k=5,w=inv_sq': 1.7241590169063503}"
lolo,21,joint_fp,selected_eta,2.0
lolo,21,joint_fp,selected_k,5
lolo,21,joint_fp,selected_weighting,inv_sq
lolo,21,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.802684329067596, 'eta=0.0,k=3,w=inv_sq': 1.7263543376886812, 'eta=0.0,k=5,w=inv': 1.9582840567935385, 'eta=0.0,k=5,w=inv_sq': 1.6927913571007995, 'eta=0.5,k=3,w=inv': 1.8027143650791975, 'eta=0.5,k=3,w=inv_sq': 1.7262376642289368, 'eta=0.5,k=5,w=inv': 1.9583969816858062, 'eta=0.5,k=5,w=inv_sq': 1.6927506551957576, 'eta=1.0,k=3,w=inv': 1.802744346820508, 'eta=1.0,k=3,w=inv_sq': 1.7261212640281494, 'eta=1.0,k=5,w=inv': 1.958509634047404, 'eta=1.0,k=5,w=inv_sq': 1.6927098478673441, 'eta=2.0,k=3,w=inv': 1.802804148207086, 'eta=2.0,k=3,w=inv_sq': 1.725889279323179, 'eta=2.0,k=5,w=inv': 1.9587341251286206, 'eta=2.0,k=5,w=inv_sq': 1.6926279194945875, 'eta=4.0,k=3,w=inv': 1.8029231075497527, 'eta=4.0,k=3,w=inv_sq': 1.7254285444056494, 'eta=4.0,k=5,w=inv': 1.9646349955096396, 'eta=4.0,k=5,w=inv_sq': 1.696558135920184}"
lolo,22,joint_fp,selected_eta,0.0
lolo,22,joint_fp,selected_k,5
lolo,22,joint_fp,selected_weighting,inv_sq
lolo,22,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7962983899695828, 'eta=0.0,k=3,w=inv_sq': 1.71159629472853, 'eta=0.0,k=5,w=inv': 1.9312633967475161, 'eta=0.0,k=5,w=inv_sq': 1.6301994095866856, 'eta=0.5,k=3,w=inv': 1.7963637937147143, 'eta=0.5,k=3,w=inv_sq': 1.7114666898998854, 'eta=0.5,k=5,w=inv': 1.9313401257700447, 'eta=0.5,k=5,w=inv_sq': 1.630223351577909, 'eta=1.0,k=3,w=inv': 1.796429060065487, 'eta=1.0,k=3,w=inv_sq': 1.7113373355982584, 'eta=1.0,k=5,w=inv': 1.9314166241080843, 'eta=1.0,k=5,w=inv_sq': 1.630247001861845, 'eta=2.0,k=3,w=inv': 1.796559182460585, 'eta=2.0,k=3,w=inv_sq': 1.711079375656602, 'eta=2.0,k=5,w=inv': 1.9315689324688046, 'eta=2.0,k=5,w=inv_sq': 1.630293432225376, 'eta=4.0,k=3,w=inv': 1.7968177990370484, 'eta=4.0,k=3,w=inv_sq': 1.7105664301126589, 'eta=4.0,k=5,w=inv': 1.937325937229331, 'eta=4.0,k=5,w=inv_sq': 1.6344781566010307}"
lolo,23,joint_fp,selected_eta,0.0
lolo,23,joint_fp,selected_k,5
lolo,23,joint_fp,selected_weighting,inv_sq
lolo,23,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7397712435125314, 'eta=0.0,k=3,w=inv_sq': 1.6694068119685834, 'eta=0.0,k=5,w=inv': 1.9219193612956724, 'eta=0.0,k=5,w=inv_sq': 1.616727546543047, 'eta=0.5,k=3,w=inv': 1.7397723926610102, 'eta=0.5,k=3,w=inv_sq': 1.669316136563917, 'eta=0.5,k=5,w=inv': 1.9220030390856209, 'eta=0.5,k=5,w=inv_sq': 1.6167680518393872, 'eta=1.0,k=3,w=inv': 1.739773545751405, 'eta=1.0,k=3,w=inv_sq': 1.6692256554367186, 'eta=1.0,k=5,w=inv': 1.9220864899825194, 'eta=1.0,k=5,w=inv_sq': 1.6168082433147761, 'eta=2.0,k=3,w=inv': 1.7397758637698155, 'eta=2.0,k=3,w=inv_sq': 1.6690452734215517, 'eta=2.0,k=5,w=inv': 1.9222527146848327, 'eta=2.0,k=5,w=inv_sq': 1.616887690141925, 'eta=4.0,k=3,w=inv': 1.7397805472295527, 'eta=4.0,k=3,w=inv_sq': 1.6686868123238525, 'eta=4.0,k=5,w=inv': 1.9280375959812468, 'eta=4.0,k=5,w=inv_sq': 1.6211381866775878}"
lolo,24,joint_fp,selected_eta,2.0
lolo,24,joint_fp,selected_k,5
lolo,24,joint_fp,selected_weighting,inv_sq
lolo,24,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.81824585259908, 'eta=0.0,k=3,w=inv_sq': 1.761435445182585, 'eta=0.0,k=5,w=inv': 1.9418070279342048, 'eta=0.0,k=5,w=inv_sq': 1.6568544665566727, 'eta=0.5,k=3,w=inv': 1.8183022638523396, 'eta=0.5,k=3,w=inv_sq': 1.7613083029141334, 'eta=0.5,k=5,w=inv': 1.9418575800677915, 'eta=0.5,k=5,w=inv_sq': 1.6567084634024245, 'eta=1.0,k=3,w=inv': 1.8183585691891397, 'eta=1.0,k=3,w=inv_sq': 1.7611814182289753, 'eta=1.0,k=5,w=inv': 1.9419079694141084, 'eta=1.0,k=5,w=inv_sq': 1.6565626374010847, 'eta=2.0,k=3,w=inv': 1.8184708634070121, 'eta=2.0,k=3,w=inv_sq': 1.7609284183197313, 'eta=2.0,k=5,w=inv': 1.9420082625711586, 'eta=2.0,k=5,w=inv_sq': 1.6562715151090852, 'eta=4.0,k=3,w=inv': 1.8186941949985174, 'eta=4.0,k=3,w=inv_sq': 1.7604254734977332, 'eta=4.0,k=5,w=inv': 1.9476620417136419, 'eta=4.0,k=5,w=inv_sq': 1.6597866875698335}"
lolo,25,joint_fp,selected_eta,2.0
lolo,25,joint_fp,selected_k,5
lolo,25,joint_fp,selected_weighting,inv_sq
lolo,25,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7159926825307237, 'eta=0.0,k=3,w=inv_sq': 1.6626316174706874, 'eta=0.0,k=5,w=inv': 1.8444348984526797, 'eta=0.0,k=5,w=inv_sq': 1.5848498474840058, 'eta=0.5,k=3,w=inv': 1.716001926637581, 'eta=0.5,k=3,w=inv_sq': 1.662422895963976, 'eta=0.5,k=5,w=inv': 1.8444768264917437, 'eta=0.5,k=5,w=inv_sq': 1.5846864056354724, 'eta=1.0,k=3,w=inv': 1.7160111296676828, 'eta=1.0,k=3,w=inv_sq': 1.6622145445732477, 'eta=1.0,k=5,w=inv': 1.8445186244258835, 'eta=1.0,k=5,w=inv_sq': 1.5845231926734764, 'eta=2.0,k=3,w=inv': 1.7160294132408007, 'eta=2.0,k=3,w=inv_sq': 1.66179894785475, 'eta=2.0,k=5,w=inv': 1.8446018318343862, 'eta=2.0,k=5,w=inv_sq': 1.5841974497873317, 'eta=4.0,k=3,w=inv': 1.7160654955854437, 'eta=4.0,k=3,w=inv_sq': 1.66097214889177, 'eta=4.0,k=5,w=inv': 1.8502218211006465, 'eta=4.0,k=5,w=inv_sq': 1.5876439815125727}"
lolo,26,joint_fp,selected_eta,2.0
lolo,26,joint_fp,selected_k,5
lolo,26,joint_fp,selected_weighting,inv_sq
lolo,26,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8513770197165222, 'eta=0.0,k=3,w=inv_sq': 1.7615861450209893, 'eta=0.0,k=5,w=inv': 1.8864589818397688, 'eta=0.0,k=5,w=inv_sq': 1.6124071032842335, 'eta=0.5,k=3,w=inv': 1.8513539612553647, 'eta=0.5,k=3,w=inv_sq': 1.7613560579987968, 'eta=0.5,k=5,w=inv': 1.8865322693709987, 'eta=0.5,k=5,w=inv_sq': 1.6123468558591494, 'eta=1.0,k=3,w=inv': 1.8513309373805678, 'eta=1.0,k=3,w=inv_sq': 1.7611264813792629, 'eta=1.0,k=5,w=inv': 1.8866053871791597, 'eta=1.0,k=5,w=inv_sq': 1.6122866405939715, 'eta=2.0,k=3,w=inv': 1.851284993133002, 'eta=2.0,k=3,w=inv_sq': 1.7606688526931331, 'eta=2.0,k=5,w=inv': 1.8867511158078636, 'eta=2.0,k=5,w=inv_sq': 1.612166304852697, 'eta=4.0,k=3,w=inv': 1.8511935168517921, 'eta=4.0,k=3,w=inv_sq': 1.7597596473059793, 'eta=4.0,k=5,w=inv': 1.8924956756744609, 'eta=4.0,k=5,w=inv_sq': 1.6160213113266881}"
lolo,27,joint_fp,selected_eta,2.0
lolo,27,joint_fp,selected_k,5
lolo,27,joint_fp,selected_weighting,inv_sq
lolo,27,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7119058327333192, 'eta=0.0,k=3,w=inv_sq': 1.6718118672834779, 'eta=0.0,k=5,w=inv': 1.888654138132472, 'eta=0.0,k=5,w=inv_sq': 1.6135209033052507, 'eta=0.5,k=3,w=inv': 1.711845649610888, 'eta=0.5,k=3,w=inv_sq': 1.6714644725243148, 'eta=0.5,k=5,w=inv': 1.8886943423798828, 'eta=0.5,k=5,w=inv_sq': 1.6133813304636662, 'eta=1.0,k=3,w=inv': 1.7117855535810926, 'eta=1.0,k=3,w=inv_sq': 1.671117734829435, 'eta=1.0,k=5,w=inv': 1.8887344393082068, 'eta=1.0,k=5,w=inv_sq': 1.613241995805582, 'eta=2.0,k=3,w=inv': 1.7116656220139577, 'eta=2.0,k=3,w=inv_sq': 1.6704262231474427, 'eta=2.0,k=5,w=inv': 1.888814312658129, 'eta=2.0,k=5,w=inv_sq': 1.612964036897873, 'eta=4.0,k=3,w=inv': 1.7114267953846076, 'eta=4.0,k=3,w=inv_sq': 1.669051002571296, 'eta=4.0,k=5,w=inv': 1.8944279028125424, 'eta=4.0,k=5,w=inv_sq': 1.6165062424716277}"
lolo,28,joint_fp,selected_eta,2.0
lolo,28,joint_fp,selected_k,5
lolo,28,joint_fp,selected_weighting,inv_sq
lolo,28,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7605684597821998, 'eta=0.0,k=3,w=inv_sq': 1.7110591972412943, 'eta=0.0,k=5,w=inv': 1.891973728756592, 'eta=0.0,k=5,w=inv_sq': 1.633330632260504, 'eta=0.5,k=3,w=inv': 1.7605393050480196, 'eta=0.5,k=3,w=inv_sq': 1.7107708243471362, 'eta=0.5,k=5,w=inv': 1.8920260146774626, 'eta=0.5,k=5,w=inv_sq': 1.6331725805031234, 'eta=1.0,k=3,w=inv': 1.7605102035474451, 'eta=1.0,k=3,w=inv_sq': 1.7104830593110514, 'eta=1.0,k=5,w=inv': 1.8920781638609088, 'eta=1.0,k=5,w=inv_sq': 1.6330147845340444, 'eta=2.0,k=3,w=inv': 1.7604521596667173, 'eta=2.0,k=3,w=inv_sq': 1.7099093451235736, 'eta=2.0,k=5,w=inv': 1.8921820538577203, 'eta=2.0,k=5,w=inv_sq': 1.6326999555689634, 'eta=4.0,k=3,w=inv': 1.7603367043532199, 'eta=4.0,k=3,w=inv_sq': 1.7087691268656455, 'eta=4.0,k=5,w=inv': 1.897843328570007, 'eta=4.0,k=5,w=inv_sq': 1.636168629553459}"
lolo,29,joint_fp,selected_eta,4.0
lolo,29,joint_fp,selected_k,5
lolo,29,joint_fp,selected_weighting,inv_sq
lolo,29,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.763193547354216, 'eta=0.0,k=3,w=inv_sq': 1.6892369312159947, 'eta=0.0,k=5,w=inv': 1.976204688813378, 'eta=0.0,k=5,w=inv_sq': 1.6602900570952024, 'eta=0.5,k=3,w=inv': 1.7631894425434598, 'eta=0.5,k=3,w=inv_sq': 1.6889973671223915, 'eta=0.5,k=5,w=inv': 1.9762230779957248, 'eta=0.5,k=5,w=inv_sq': 1.6600738524877183, 'eta=1.0,k=3,w=inv': 1.7631853467597733, 'eta=1.0,k=3,w=inv_sq': 1.6887583236211567, 'eta=1.0,k=5,w=inv': 1.9762413931086835, 'eta=1.0,k=5,w=inv_sq': 1.6598580310361246, 'eta=2.0,k=3,w=inv': 1.763177182219301, 'eta=2.0,k=3,w=inv_sq': 1.688281791798204, 'eta=2.0,k=5,w=inv': 1.9762778022295886, 'eta=2.0,k=5,w=inv_sq': 1.6594275315045262, 'eta=4.0,k=3,w=inv': 1.763160960863976, 'eta=4.0,k=3,w=inv_sq': 1.6873349030252411, 'eta=4.0,k=5,w=inv': 1.9763497437121744, 'eta=4.0,k=5,w=inv_sq': 1.65857106375517}"
lolo,30,joint_fp,selected_eta,4.0
lolo,30,joint_fp,selected_k,5
lolo,30,joint_fp,selected_weighting,inv_sq
lolo,30,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.6985142549809464, 'eta=0.0,k=3,w=inv_sq': 1.6259634038140875, 'eta=0.0,k=5,w=inv': 1.9265643935009482, 'eta=0.0,k=5,w=inv_sq': 1.6229066940477948, 'eta=0.5,k=3,w=inv': 1.698481735055756, 'eta=0.5,k=3,w=inv_sq': 1.6256616161565427, 'eta=0.5,k=5,w=inv': 1.9266392022139078, 'eta=0.5,k=5,w=inv_sq': 1.6226952992796326, 'eta=1.0,k=3,w=inv': 1.6984492614498972, 'eta=1.0,k=3,w=inv_sq': 1.625360428060067, 'eta=1.0,k=5,w=inv': 1.9267138187498025, 'eta=1.0,k=5,w=inv_sq': 1.6224842303733857, 'eta=2.0,k=3,w=inv': 1.6983844529059149, 'eta=2.0,k=3,w=inv_sq': 1.6247598437258584, 'eta=2.0,k=5,w=inv': 1.926862478007738, 'eta=2.0,k=5,w=inv_sq': 1.622063065795818, 'eta=4.0,k=3,w=inv': 1.698255388457804, 'eta=4.0,k=3,w=inv_sq': 1.6235657950304825, 'eta=4.0,k=5,w=inv': 1.9271575201218825, 'eta=4.0,k=5,w=inv_sq': 1.62122459945877}"
lolo,31,joint_fp,selected_eta,4.0
lolo,31,joint_fp,selected_k,5
lolo,31,joint_fp,selected_weighting,inv_sq
lolo,31,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.767788899429514, 'eta=0.0,k=3,w=inv_sq': 1.700321402231292, 'eta=0.0,k=5,w=inv': 1.9580458068907638, 'eta=0.0,k=5,w=inv_sq': 1.6695569221974658, 'eta=0.5,k=3,w=inv': 1.767786532474586, 'eta=0.5,k=3,w=inv_sq': 1.7000829287390455, 'eta=0.5,k=5,w=inv': 1.9580853112779815, 'eta=0.5,k=5,w=inv_sq': 1.6693912784735112, 'eta=1.0,k=3,w=inv': 1.7677841726797499, 'eta=1.0,k=3,w=inv_sq': 1.6998449765531478, 'eta=1.0,k=5,w=inv': 1.9581247026620285, 'eta=1.0,k=5,w=inv_sq': 1.6692259266378022, 'eta=2.0,k=3,w=inv': 1.767779474530136, 'eta=2.0,k=3,w=inv_sq': 1.6993706294903037, 'eta=2.0,k=5,w=inv': 1.9582031480540094, 'eta=2.0,k=5,w=inv_sq': 1.6688960938640476, 'eta=4.0,k=3,w=inv': 1.7677701637072922, 'eta=4.0,k=3,w=inv_sq': 1.6984281186682255, 'eta=4.0,k=5,w=inv': 1.9583587006702963, 'eta=4.0,k=5,w=inv_sq': 1.668239878941089}"
lolo,32,joint_fp,selected_eta,4.0
lolo,32,joint_fp,selected_k,5
lolo,32,joint_fp,selected_weighting,inv_sq
lolo,32,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7481022975894995, 'eta=0.0,k=3,w=inv_sq': 1.7068659239292743, 'eta=0.0,k=5,w=inv': 1.9583053597742086, 'eta=0.0,k=5,w=inv_sq': 1.682070187795883, 'eta=0.5,k=3,w=inv': 1.748127707739736, 'eta=0.5,k=3,w=inv_sq': 1.7066753742412888, 'eta=0.5,k=5,w=inv': 1.9583572868782548, 'eta=0.5,k=5,w=inv_sq': 1.6819309727869807, 'eta=1.0,k=3,w=inv': 1.7481530812869697, 'eta=1.0,k=3,w=inv_sq': 1.7064852554874324, 'eta=1.0,k=5,w=inv': 1.9584090758115793, 'eta=1.0,k=5,w=inv_sq': 1.6817919795825436, 'eta=2.0,k=3,w=inv': 1.7482037189285606, 'eta=2.0,k=3,w=inv_sq': 1.7061063050539809, 'eta=2.0,k=5,w=inv': 1.9585122410219498, 'eta=2.0,k=5,w=inv_sq': 1.681514654440727, 'eta=4.0,k=3,w=inv': 1.7483045588744768, 'eta=4.0,k=3,w=inv_sq': 1.7053535126889565, 'eta=4.0,k=5,w=inv': 1.9587169337046821, 'eta=4.0,k=5,w=inv_sq': 1.680962620590444}"
lolo,33,joint_fp,selected_eta,4.0
lolo,33,joint_fp,selected_k,5
lolo,33,joint_fp,selected_weighting,inv_sq
lolo,33,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8576554594797772, 'eta=0.0,k=3,w=inv_sq': 1.7916032924204786, 'eta=0.0,k=5,w=inv': 2.0065808987484868, 'eta=0.0,k=5,w=inv_sq': 1.7245049399699164, 'eta=0.5,k=3,w=inv': 1.8576779020564316, 'eta=0.5,k=3,w=inv_sq': 1.7914015300195163, 'eta=0.5,k=5,w=inv': 2.006596693987146, 'eta=0.5,k=5,w=inv_sq': 1.7243042188552264, 'eta=1.0,k=3,w=inv': 1.857700320293536, 'eta=1.0,k=3,w=inv_sq': 1.791200265965387, 'eta=1.0,k=5,w=inv': 2.0066124280320357, 'eta=1.0,k=5,w=inv_sq': 1.7241038817578263, 'eta=2.0,k=3,w=inv': 1.8577450839414689, 'eta=2.0,k=3,w=inv_sq': 1.7907992261525356, 'eta=2.0,k=5,w=inv': 2.006643713436447, 'eta=2.0,k=5,w=inv_sq': 1.7237043532467629, 'eta=4.0,k=3,w=inv': 1.8578343212688444, 'eta=4.0,k=3,w=inv_sq': 1.7900030528479756, 'eta=4.0,k=5,w=inv': 2.006705559727629, 'eta=4.0,k=5,w=inv_sq': 1.7229098349062903}"
lolo,34,joint_fp,selected_eta,4.0
lolo,34,joint_fp,selected_k,5
lolo,34,joint_fp,selected_weighting,inv_sq
lolo,34,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7011105750038338, 'eta=0.0,k=3,w=inv_sq': 1.6801163857266028, 'eta=0.0,k=5,w=inv': 1.9587662674976998, 'eta=0.0,k=5,w=inv_sq': 1.6701864052467548, 'eta=0.5,k=3,w=inv': 1.7011103082860453, 'eta=0.5,k=3,w=inv_sq': 1.6798798978927503, 'eta=0.5,k=5,w=inv': 1.9587265506430551, 'eta=0.5,k=5,w=inv_sq': 1.6698887874181854, 'eta=1.0,k=3,w=inv': 1.7011100521477618, 'eta=1.0,k=3,w=inv_sq': 1.6796439601572595, 'eta=1.0,k=5,w=inv': 1.9586868949479501, 'eta=1.0,k=5,w=inv_sq': 1.6695917998050906, 'eta=2.0,k=3,w=inv': 1.7011095714381306, 'eta=2.0,k=3,w=inv_sq': 1.679173727653977, 'eta=2.0,k=5,w=inv': 1.9586077663123624, 'eta=2.0,k=5,w=inv_sq': 1.6689997052993606, 'eta=4.0,k=3,w=inv': 1.7011087350948086, 'eta=4.0,k=3,w=inv_sq': 1.6782397836160385, 'eta=4.0,k=5,w=inv': 1.954552178014083, 'eta=4.0,k=5,w=inv_sq': 1.6638375128225136}"
lolo,35,joint_fp,selected_eta,4.0
lolo,35,joint_fp,selected_k,5
lolo,35,joint_fp,selected_weighting,inv_sq
lolo,35,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7416490847326054, 'eta=0.0,k=3,w=inv_sq': 1.7100934652421613, 'eta=0.0,k=5,w=inv': 1.9843654199359348, 'eta=0.0,k=5,w=inv_sq': 1.677090144865779, 'eta=0.5,k=3,w=inv': 1.741638664677879, 'eta=0.5,k=3,w=inv_sq': 1.7098375308164013, 'eta=0.5,k=5,w=inv': 1.9843576585765155, 'eta=0.5,k=5,w=inv_sq': 1.6768415616489276, 'eta=1.0,k=3,w=inv': 1.7416282547096082, 'eta=1.0,k=3,w=inv_sq': 1.709582121606202, 'eta=1.0,k=5,w=inv': 1.9843498783518243, 'eta=1.0,k=5,w=inv_sq': 1.676593446766063, 'eta=2.0,k=3,w=inv': 1.7416074650394593, 'eta=2.0,k=3,w=inv_sq': 1.709072872372179, 'eta=2.0,k=5,w=inv': 1.9843342616946666, 'eta=2.0,k=5,w=inv_sq': 1.676098614585553, 'eta=4.0,k=3,w=inv': 1.7415660068059922, 'eta=4.0,k=3,w=inv_sq': 1.708060605749775, 'eta=4.0,k=5,w=inv': 1.9843028062479318, 'eta=4.0,k=5,w=inv_sq': 1.675114489239665}"
lolo,36,joint_fp,selected_eta,4.0
lolo,36,joint_fp,selected_k,3
lolo,36,joint_fp,selected_weighting,inv_sq
lolo,36,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.7328156217839685, 'eta=0.0,k=3,w=inv_sq': 1.7231240403803882, 'eta=0.0,k=5,w=inv': 2.00642835893366, 'eta=0.0,k=5,w=inv_sq': 1.7285784273652849, 'eta=0.5,k=3,w=inv': 1.7328004341239502, 'eta=0.5,k=3,w=inv_sq': 1.722858105442898, 'eta=0.5,k=5,w=inv': 2.006385508092796, 'eta=0.5,k=5,w=inv_sq': 1.7282687435758395, 'eta=1.0,k=3,w=inv': 1.7327852628478455, 'eta=1.0,k=3,w=inv_sq': 1.7225927136846655, 'eta=1.0,k=5,w=inv': 2.006342710234003, 'eta=1.0,k=5,w=inv_sq': 1.7279596675042155, 'eta=2.0,k=3,w=inv': 1.732754969379533, 'eta=2.0,k=3,w=inv_sq': 1.7220635529785853, 'eta=2.0,k=5,w=inv': 2.006257272928811, 'eta=2.0,k=5,w=inv_sq': 1.7273433291758546, 'eta=4.0,k=3,w=inv': 1.7326945783011003, 'eta=4.0,k=3,w=inv_sq': 1.7210116760572616, 'eta=4.0,k=5,w=inv': 2.0008233999084655, 'eta=4.0,k=5,w=inv_sq': 1.7222847605732254}"
lolo,37,joint_fp,selected_eta,4.0
lolo,37,joint_fp,selected_k,5
lolo,37,joint_fp,selected_weighting,inv_sq
